                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20191115"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                           mass_conv_core                             he_core_mass                           he_core_radius                              c_core_mass                            c_core_radius                              o_core_mass                            o_core_radius                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                                    max_T                                max_T_lgT                               max_T_mass                             max_T_radius                              max_T_lgRho                                max_T_lgP                            max_T_entropy                                  max_T_L                            max_T_eps_nuc                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             burn_type_21                             burn_qtop_21                             burn_type_22                             burn_qtop_22                             burn_type_23                             burn_qtop_23                             burn_type_24                             burn_qtop_24                             burn_type_25                             burn_qtop_25                             burn_type_26                             burn_qtop_26                             burn_type_27                             burn_qtop_27                             burn_type_28                             burn_qtop_28                             burn_type_29                             burn_qtop_29                             burn_type_30                             burn_qtop_30                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling                          strong_coupling                           k_inner_strong                           k_outer_strong 
                                    2704                  6.5068897831403577E+008                  2.1499999999999999E+000                  4.7097684699742467E+003                  1.8147237850832613E+002                  2.0261191731598334E+001                  1.8147237850995859E+002                  2.0443169606850638E+001                  1.4100397301349241E+002                  8.6703194857686758E+007                  2.3321448470797687E+005                  3.1377479480988653E+021                  7.7213039108116712E+000                  1.3350344698844434E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  2.0077039588458746E-024                  0.0000000000000000E+000                  9.9485280744801197E-001                  5.0925349062589286E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7354938122984138E-004                  2.7648601920559198E-003                  1.2795842829050859E-004                  4.3726820454370650E-004                  1.1435563458679942E-003                  7.2988866824058596E-001                  2.1871491406811356E-017                  2.4904629061992965E-004                  2.6523730973656923E-001                  4.0357119102228991E-011                  6.9959015146889898E-032                  4.1319585997983132E-099                  4.8404311896822435E-004                  6.5698160983933566E-004                  1.9163292583175159E-003                  4.3007059600818037E-004                  1.1375511087347351E-003                  0.0000000000000000E+000                  3.3449758443528449E-001                  3.1209243318227910E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2513474772239870E+000                 -1.5579550059803344E+000                 -3.4480072303300457E+000                 -9.8999999999999986E+001                  1.0872292247741928E+000                 -7.3908306570700537E+000                 -8.5387272665701541E-001                  2.2510064927627655E+000                 -1.5579550059803344E+000                 -4.1154157694653763E+000                 -3.5531794948245432E+000                 -1.1303782245469311E+001                  3.6900369957087393E+005                  3.3520127548996892E-001                  9.3641644238491892E+000                  1.2810300759661299E+001                  0.0000000000000000E+000                  6.8447010565695408E+000                  1.0864843509834898E-001                  0.0000000000000000E+000                  6.8447010565695408E+000                  2.1693851904151624E+000                  5.4116265569275981E+001                  1.7981320664147241E+001                  2.2588105314460063E+000                  8.6703194857687056E+007                  7.9380351007461076E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3677555205011718E+000                  2.1496618054245733E+001                  3.5416787026690897E+000                  0.0000000000000000E+000                  1.2918949194759648E+001                                        0                  1.5558027183036488E-001                                        9                  1.6641369494489039E-001                                        3                  1.6785874016684899E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        2                  7.8091156680477743E-006                                        1                  2.3739110694078564E-003                                        0                  1.5491102795557596E-001                                        1                  1.5502959251383305E-001                                        2                  1.5515726121160722E-001                                        3                  1.5529255440086281E-001                                        4                  1.5545069695963171E-001                                        5                  1.5564658967759032E-001                                        6                  1.5620486912579551E-001                                        5                  1.5647904499055459E-001                                        4                  1.5672349094226773E-001                                        3                  1.5696463357030882E-001                                        2                  1.5786873788672534E-001                                        1                  1.5811434180240030E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3695550552587561E-001                  3.3387899196185505E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2121531862217460E-002                  1.3552639095357623E-002                  9.5800000000000000E+002                  9.1200000000000000E+002 
                                    2737                  6.5137399131668687E+008                  2.1499999999999999E+000                  4.7470248049273368E+003                  1.6331537469541843E+002                  1.8920358893965528E+001                  1.6331537469545680E+002                  1.9079197882787284E+001                  1.6188536491471567E+002                  8.9623802247741655E+007                  2.4065397770451533E+005                  3.3123461536080766E+021                  7.6152616494192698E+000                  1.3349093540677697E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  2.5193636587452792E-023                  0.0000000000000000E+000                  9.9527341930695912E-001                  9.6175453035873541E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5515501786720280E-004                  2.7671983926624028E-003                  1.2621885008303669E-004                  4.3454014685082693E-004                  1.1434682855775429E-003                  7.2988868595048662E-001                  2.1993535180739946E-017                  2.4904627926447754E-004                  2.6523729225446296E-001                  4.0357116439297961E-011                  6.7443597032738938E-032                  4.1339128447665574E-099                  4.8404309590258538E-004                  6.5698157853282728E-004                  1.9163291670005295E-003                  4.3007057659816809E-004                  1.1375510573946065E-003                  4.0598948019434930E-003                  3.3662170466885261E-001                  3.0634539331082570E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2079026891581566E+000                 -1.1343117765184467E+000                 -3.2285635024600792E+000                 -9.8999999999999986E+001                  1.0447656475694551E+000                 -8.9451257873394656E+000                 -7.7408546439064319E-001                  2.2074497680109779E+000                 -1.1343117765184467E+000                 -3.8702169644491322E+000                 -3.3410678717296141E+000                 -1.1110511863094398E+001                  3.6732881371582695E+005                  3.3726089779934543E-001                  9.3549219896743043E+000                  6.1491103095996692E+001                  0.0000000000000000E+000                  6.8401552165012411E+000                  2.1147096325354653E-001                  0.0000000000000000E+000                  6.8401552165012411E+000                  2.4040311755499553E+000                  5.8009265016582269E+001                  2.0539120682938801E+001                  2.2130270716386331E+000                  8.9623802247741967E+007                  7.9524233647074087E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3813930444087443E+000                  2.1520135716019372E+001                  3.5518370174903202E+000                  0.0000000000000000E+000                  6.1702574059250239E+001                                        1                  1.8883231636946480E-003                                        3                  1.2933304371017015E-002                                        0                  1.5658475134805791E-001                                        9                  1.6941770527657840E-001                                        3                  1.7105127681724872E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        2                  1.4722332067088415E-003                                        1                  4.2080273430995180E-003                                        0                  1.4048618352669448E-002                                       -1                  1.7964474474873468E-002                                        0                  1.5591417664268389E-001                                        1                  1.5603866612287448E-001                                        2                  1.5616504175604923E-001                                        3                  1.5629901385044762E-001                                        4                  1.5645261840118616E-001                                        5                  1.5663925618864247E-001                                        6                  1.5714136138675597E-001                                        5                  1.5736887780465050E-001                                        4                  1.5760171746322574E-001                                        3                  1.5786158648295903E-001                                        2                  1.5890125471665589E-001                                        1                  1.5918627287578235E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3884369254593527E-001                  3.3604287977846237E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9048207993564008E-002                  1.9000087465013589E-002                  9.5800000000000000E+002                  9.1700000000000000E+002 
                                    2743                  6.5157639012473655E+008                  2.1499999999999999E+000                  4.7454282791945170E+003                  1.6419094178896870E+002                  1.8983776203945890E+001                  1.6419094178875113E+002                  1.9143668641581666E+001                  1.6079682768491207E+002                  9.0967487882915959E+007                  2.4213759235613974E+005                  3.3544711898927014E+021                  7.5287788103687356E+000                  1.3348924167816647E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  3.1003753997663406E-023                  0.0000000000000000E+000                  9.9533032426209977E-001                  1.1626120986495333E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9865992357256476E-004                  2.7675489223123019E-003                  1.2615584866764763E-004                  4.3388070163560719E-004                  1.1434303417120356E-003                  7.2988869126978806E-001                  2.1956201951420823E-017                  2.4904627585612039E-004                  2.6523728700338622E-001                  4.0357115610269421E-011                  7.2501286649253586E-032                  4.1343141737056884E-099                  4.8404308898626446E-004                  6.5698156914544914E-004                  1.9163291396187775E-003                  4.3007057080099887E-004                  1.1375510420609000E-003                  7.9024535952514751E-003                  3.3712950810029657E-001                  3.0534910147375974E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2109059187296558E+000                 -8.7338154645055621E-001                 -3.1129253571102340E+000                 -9.8999999999999986E+001                  1.0478702731465410E+000                 -8.2327384128331396E+000                 -7.7044387116308044E-001                  2.2104523310021760E+000                 -8.7338154645055621E-001                 -3.8273063084727075E+000                 -3.2060665962279313E+000                 -1.0990750796943356E+001                  3.8086376237387728E+005                  3.3778024221786807E-001                  9.3548315392585728E+000                  1.2025529810345796E+002                  0.0000000000000000E+000                  6.8392654926109708E+000                  3.1635380608217645E-001                  0.0000000000000000E+000                  6.8392654926109708E+000                  2.3919948615275772E+000                  5.9212303455539221E+001                  2.0405555387603741E+001                  2.2153491939547107E+000                  9.0967487882915959E+007                  7.9588862015959920E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3840622197822272E+000                  2.1525624066259780E+001                  3.5597527693941280E+000                  0.0000000000000000E+000                  1.2057165190954014E+002                                        1                  3.6755598117448724E-003                                        3                  2.4039408503530882E-002                                        0                  1.5681433234324643E-001                                        9                  1.6941770527657668E-001                                        3                  1.7126943584228149E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        3                  4.8541566925510289E-005                                        2                  2.4960735730808563E-003                                        1                  5.1254725464067990E-003                                        0                  1.4048618352668088E-002                                       -1                  1.9042310052554925E-002                                        0                  1.5616385009691588E-001                                        1                  1.5627423892290765E-001                                        2                  1.5640554603886164E-001                                        3                  1.5654552320885212E-001                                        4                  1.5669045770555395E-001                                        5                  1.5687544383117452E-001                                        6                  1.5737321341696831E-001                                        5                  1.5759036396236203E-001                                        4                  1.5781869547970062E-001                                        3                  1.5808216878542203E-001                                        2                  1.5912060640035069E-001                                        1                  1.5940968113780796E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3931019528135631E-001                  3.3656843857464219E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9006198348269230E-002                  1.9589802023795445E-002                  9.5900000000000000E+002                  9.1600000000000000E+002 
                                    2759                  6.5196064161883235E+008                  2.1499999999999999E+000                  4.7419913093706245E+003                  1.6607665919125137E+002                  1.9120164702885443E+001                  1.6607665919329594E+002                  1.9282352481429541E+001                  1.5849215785604412E+002                  1.0371220990046190E+008                  2.2958238537345591E+005                  3.2152539783927971E+021                  6.3386428082439137E+000                  1.3351516069967770E+000                  5.0000000000000000E-001                  5.7445907861855203E-032                  3.8657564915205608E-023                  1.8910976782162263E-048                  9.9445792285625600E-001                  2.3959838075657230E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0706729843043186E-003                  2.7663712343703908E-003                  1.2711076035220486E-004                  4.3456156772512513E-004                  1.1433605969919899E-003                  7.2988870134971562E-001                  2.2040238617369559E-017                  2.4904626939772120E-004                  2.6523727705277855E-001                  4.0357114064173607E-011                  5.7708625934478933E-032                  4.1352253633550322E-099                  4.8404307588365095E-004                  6.5698155136154589E-004                  1.9163290877454620E-003                  4.3007055979932583E-004                  1.1375510129611069E-003                  6.7920137003598058E-002                  3.3808807585397149E-001                  3.0572344043517725E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2107667490581644E+000                  1.4777342072562250E+000                 -1.3020715500906137E+000                 -9.8999999999999986E+001                  1.0483892368278336E+000                 -7.2565119602547101E+000                 -7.4348377012330513E-001                  2.2102839402615992E+000                  1.4777342072562250E+000                 -2.0007530876453288E+000                 -1.3990537129477856E+000                 -9.5307878726943898E+000                  4.0102641920748242E+005                  3.3870401880265166E-001                  9.3547458638772767E+000                  2.2852411266161947E+004                  0.0000000000000000E+000                  6.8469733791342424E+000                  3.1294246748369915E+001                  0.0000000000000000E+000                  6.8469733791342424E+000                  2.3664465898954123E+000                  6.9567424963352494E+001                  2.0122767189227588E+001                  2.2203085999658727E+000                  1.0371220990046190E+008                  8.0158298883103871E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3609385639150879E+000                  2.1507215284276715E+001                  3.6789605512199670E+000                  0.0000000000000000E+000                  2.2883705512910317E+004                                        1                  3.1590761397022354E-002                                        3                  3.2573843646714951E-002                                        0                  1.5727566213978333E-001                                        9                  1.6985876371497871E-001                                        3                  1.7169508283254314E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        5                  7.0956145008394390E-004                                        4                  4.8164439905187930E-003                                        3                  1.0087647994229039E-002                                        2                  1.5525753733978263E-002                                        1                  1.9653641945868706E-002                                        0                  1.5665246948332606E-001                                        1                  1.5676395665724924E-001                                        2                  1.5688205047851594E-001                                        3                  1.5700757677804439E-001                                        4                  1.5715418794706304E-001                                        5                  1.5731576655373608E-001                                        6                  1.5779598847797399E-001                                        5                  1.5801476863744429E-001                                        4                  1.5824255951188487E-001                                        3                  1.5851017774649195E-001                                        2                  1.5955679605526271E-001                                        1                  1.5984341386791728E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.4022150295055248E-001                  3.3756629007279543E-001                  1.0197658474809015E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8374598978604004E-002                  1.8037350225206569E-002                  9.5600000000000000E+002                  9.1400000000000000E+002 
